Data;Godzina;Minuty;Wolumen
2005-04-19;7;0;16056.70
2005-04-19;9;0;17626.20
2005-04-19;11;0;17641.80
2005-04-19;13;0;17783.30
2005-04-19;15;0;17311.60
2005-04-19;17;0;16812.90
2005-04-19;19;0;16269.30
2005-04-19;21;0;18596.80
2005-04-19;23;0;16236.70
2005-04-20;1;0;15114.00
2005-04-20;3;0;14786.90
2005-04-20;5;0;14964.20
2005-04-20;7;0;16201.20
2005-04-20;9;0;18034.00
2005-04-20;11;0;18109.60
2005-04-20;13;0;18243.10
2005-04-20;15;0;17717.60
2005-04-20;17;0;17212.30
2005-04-20;19;0;17239.70
2005-04-20;21;0;19287.10
2005-04-20;23;0;16508.80
2005-04-21;1;0;15246.20
2005-04-21;3;0;15376.90
2005-04-21;5;0;15731.40
2005-04-21;7;0;16704.30
2005-04-21;9;0;18214.60
2005-04-21;11;0;18328.80
2005-04-21;13;0;18369.30
2005-04-21;15;0;17834.20
2005-04-21;17;0;17355.50
2005-04-21;19;0;17063.50
2005-04-21;21;0;19212.40
2005-04-21;23;0;16652.60
2005-04-22;1;0;15646.50
2005-04-22;3;0;15479.70
2005-04-22;5;0;15335.90
2005-04-22;7;0;16683.90
2005-04-22;9;0;18189.20
2005-04-22;11;0;18191.40
2005-04-22;13;0;18289.00
2005-04-22;15;0;17750.70
2005-04-22;17;0;17344.50
2005-04-22;19;0;17309.70
2005-04-22;21;0;19038.00
2005-04-22;23;0;16708.10
2005-04-23;1;0;15081.90
2005-04-23;3;0;14810.40
2005-04-23;5;0;14902.00
2005-04-23;7;0;15205.00
2005-04-23;9;0;16435.40
2005-04-23;11;0;17019.80
2005-04-23;13;0;16645.20
2005-04-23;15;0;15993.30
2005-04-23;17;0;15281.60
2005-04-23;19;0;15361.50
2005-04-23;21;0;17178.40
2005-04-23;23;0;15274.40
2005-04-24;1;0;13609.70
2005-04-24;3;0;13334.70
2005-04-24;5;0;13310.40
2005-04-24;7;0;13348.60
2005-04-24;9;0;13613.60
2005-04-24;11;0;14329.10
2005-04-24;13;0;14213.10
2005-04-24;15;0;13612.90
2005-04-24;17;0;13060.70
2005-04-24;19;0;13433.00
2005-04-24;21;0;16187.80
2005-04-24;23;0;14390.70
2005-04-25;1;0;13719.90
2005-04-25;3;0;13686.30
2005-04-25;5;0;13667.80
2005-04-25;7;0;15880.50
2005-04-25;9;0;17656.30
2005-04-25;11;0;17897.40
2005-04-25;13;0;17879.50
2005-04-25;15;0;17448.90
2005-04-25;17;0;16927.10
2005-04-25;19;0;17182.20
2005-04-25;21;0;19045.00
2005-04-25;23;0;16333.80
2005-04-26;1;0;15479.50
2005-04-26;3;0;15202.40
2005-04-26;5;0;15142.20
2005-04-26;7;0;16268.00
2005-04-26;9;0;18205.90
2005-04-26;11;0;18515.90
2005-04-26;13;0;18390.70
2005-04-26;15;0;17841.60
2005-04-26;17;0;17363.10
2005-04-26;19;0;17391.20
2005-04-26;21;0;19096.10
2005-04-26;23;0;16336.00
2005-04-27;1;0;15437.80
2005-04-27;3;0;15186.30
2005-04-27;5;0;15120.60
2005-04-27;7;0;16440.00
2005-04-27;9;0;17907.10
2005-04-27;11;0;17952.90
2005-04-27;13;0;17994.20
2005-04-27;15;0;17548.40
2005-04-27;17;0;17054.20
2005-04-27;19;0;17232.60
2005-04-27;21;0;18851.80
2005-04-27;23;0;16349.80
2005-04-28;1;0;15307.00
2005-04-28;3;0;15056.40
2005-04-28;5;0;15053.60
2005-04-28;7;0;16431.10
2005-04-28;9;0;18111.70
2005-04-28;11;0;18509.90
2005-04-28;13;0;18453.80
2005-04-28;15;0;17914.00
2005-04-28;17;0;17490.90
2005-04-28;19;0;17465.30
2005-04-28;21;0;18941.70
2005-04-28;23;0;16664.50
2005-04-29;1;0;15679.10
2005-04-29;3;0;15157.00
2005-04-29;5;0;14871.30
2005-04-29;7;0;16240.40
2005-04-29;9;0;17847.50
2005-04-29;11;0;17788.50
2005-04-29;13;0;17870.10
2005-04-29;15;0;17427.40
2005-04-29;17;0;16683.20
2005-04-29;19;0;16422.40
2005-04-29;21;0;18663.70
2005-04-29;23;0;16339.70
2005-04-30;1;0;14509.40
2005-04-30;3;0;14228.20
2005-04-30;5;0;13682.90
2005-04-30;7;0;14026.50
2005-04-30;9;0;15672.30
2005-04-30;11;0;16082.70
2005-04-30;13;0;15898.80
2005-04-30;15;0;15100.50
2005-04-30;17;0;14316.40
2005-04-30;19;0;14317.60
2005-04-30;21;0;16703.00
2005-04-30;23;0;14570.60
2005-05-01;1;0;12808.80
2005-05-01;3;0;12402.30
2005-05-01;5;0;12309.20
2005-05-01;7;0;12317.60
2005-05-01;9;0;12482.20
2005-05-01;11;0;13023.30
2005-05-01;13;0;13074.10
2005-05-01;15;0;12491.20
2005-05-01;17;0;12066.60
2005-05-01;19;0;12436.70
2005-05-01;21;0;14575.10
2005-05-01;23;0;13327.40
2005-05-02;1;0;12096.40
2005-05-02;3;0;11965.70
2005-05-02;5;0;12228.60
2005-05-02;7;0;12744.90
2005-05-02;9;0;14547.30
2005-05-02;11;0;14939.30
2005-05-02;13;0;14653.50
2005-05-02;15;0;14499.00
2005-05-02;17;0;13873.70
2005-05-02;19;0;13701.80
2005-05-02;21;0;15674.90
2005-05-02;23;0;14011.00
2005-05-03;1;0;12754.60
2005-05-03;3;0;12056.00
2005-05-03;5;0;12033.80
2005-05-03;7;0;11875.00
2005-05-03;9;0;12576.80
2005-05-03;11;0;13315.70
2005-05-03;13;0;13167.80
2005-05-03;15;0;12598.40
2005-05-03;17;0;12373.60
2005-05-03;19;0;12816.30
2005-05-03;21;0;15190.70
2005-05-03;23;0;13527.10
2005-05-04;1;0;13030.50
2005-05-04;3;0;12522.50
2005-05-04;5;0;12401.60
2005-05-04;7;0;14546.90
2005-05-04;9;0;17012.30
2005-05-04;11;0;17449.20
2005-05-04;13;0;17533.30
2005-05-04;15;0;17349.50
2005-05-04;17;0;16821.30
2005-05-04;19;0;16728.20
2005-05-04;21;0;17918.50
2005-05-04;23;0;15435.60
2005-05-05;1;0;13346.90
2005-05-05;3;0;13304.90
2005-05-05;5;0;13043.60
2005-05-05;7;0;15249.20
2005-05-05;9;0;17214.90
2005-05-05;11;0;17707.00
2005-05-05;13;0;17714.10
2005-05-05;15;0;17257.50
2005-05-05;17;0;16646.10
2005-05-05;19;0;16400.80
2005-05-05;21;0;17970.70
2005-05-05;23;0;15556.10
2005-05-06;1;0;13741.30
2005-05-06;3;0;13402.00
2005-05-06;5;0;13067.60
2005-05-06;7;0;15279.40
2005-05-06;9;0;17107.70
2005-05-06;11;0;17488.40
2005-05-06;13;0;17690.30
2005-05-06;15;0;17297.70
2005-05-06;17;0;16916.30
2005-05-06;19;0;16492.50
2005-05-06;21;0;18034.50
2005-05-06;23;0;15877.20
2005-05-07;1;0;13715.70
2005-05-07;3;0;13226.90
2005-05-07;5;0;12794.30
2005-05-07;7;0;14119.70
2005-05-07;9;0;15886.80
2005-05-07;11;0;16456.70
2005-05-07;13;0;16294.00
2005-05-07;15;0;15564.80
2005-05-07;17;0;14820.50
2005-05-07;19;0;14858.40
2005-05-07;21;0;16626.80
2005-05-07;23;0;14898.40
2005-05-08;1;0;12459.50
2005-05-08;3;0;12043.40
2005-05-08;5;0;11639.30
2005-05-08;7;0;11828.50
2005-05-08;9;0;12952.30
2005-05-08;11;0;13842.00
2005-05-08;13;0;13895.70
2005-05-08;15;0;13485.70
2005-05-08;17;0;13282.00
2005-05-08;19;0;13620.80
2005-05-08;21;0;15427.60
2005-05-08;23;0;14039.10
2005-05-09;1;0;12628.90
2005-05-09;3;0;12256.60
2005-05-09;5;0;12165.00
2005-05-09;7;0;15191.30
2005-05-09;9;0;17555.60
2005-05-09;11;0;17982.40
2005-05-09;13;0;17861.50
2005-05-09;15;0;17503.80
2005-05-09;17;0;16759.60
2005-05-09;19;0;16633.30
2005-05-09;21;0;18388.90
2005-05-09;23;0;16063.40
2005-05-10;1;0;14153.80
2005-05-10;3;0;13856.00
2005-05-10;5;0;13568.10
2005-05-10;7;0;15894.70
2005-05-10;9;0;17627.10
2005-05-10;11;0;17976.20
2005-05-10;13;0;17900.30
2005-05-10;15;0;17533.90
2005-05-10;17;0;16865.60
2005-05-10;19;0;16590.20
2005-05-10;21;0;18387.30
2005-05-10;23;0;16429.80
2005-05-11;1;0;14357.20
2005-05-11;3;0;14126.40
2005-05-11;5;0;13599.00
2005-05-11;7;0;16062.20
2005-05-11;9;0;17770.00
2005-05-11;11;0;18017.00
2005-05-11;13;0;18212.60
2005-05-11;15;0;17496.30
2005-05-11;17;0;17055.60
2005-05-11;19;0;16748.80
2005-05-11;21;0;18406.90
2005-05-11;23;0;16342.50
2005-05-12;1;0;14441.20
2005-05-12;3;0;13995.50
2005-05-12;5;0;13648.20
2005-05-12;7;0;15985.90
2005-05-12;9;0;17679.90
2005-05-12;11;0;18027.40
2005-05-12;13;0;18140.00
2005-05-12;15;0;17573.00
2005-05-12;17;0;16927.90
2005-05-12;19;0;16596.20
2005-05-12;21;0;18071.20
2005-05-12;23;0;16379.90
2005-05-13;1;0;14272.10
2005-05-13;3;0;13833.40
2005-05-13;5;0;13660.50
2005-05-13;7;0;15874.50
2005-05-13;9;0;17632.90
2005-05-13;11;0;17868.30
2005-05-13;13;0;17864.10
2005-05-13;15;0;17305.60
2005-05-13;17;0;16696.00
2005-05-13;19;0;16176.20
2005-05-13;21;0;17921.80
2005-05-13;23;0;16211.20
2005-05-14;1;0;14284.70
2005-05-14;3;0;13733.70
2005-05-14;5;0;13037.10
2005-05-14;7;0;14108.70
2005-05-14;9;0;15925.90
2005-05-14;11;0;16331.50
2005-05-14;13;0;16027.60
2005-05-14;15;0;15297.20
2005-05-14;17;0;14689.30
2005-05-14;19;0;14749.80
2005-05-14;21;0;16502.00
2005-05-14;23;0;14863.70
2005-05-15;1;0;12678.50
2005-05-15;3;0;11830.10
2005-05-15;5;0;11228.60
2005-05-15;7;0;12046.80
2005-05-15;9;0;12936.60
2005-05-15;11;0;13642.40
2005-05-15;13;0;13570.10
2005-05-15;15;0;13151.50
2005-05-15;17;0;12818.80
2005-05-15;19;0;12943.20
2005-05-15;21;0;14741.90
2005-05-15;23;0;13876.70
2005-05-16;1;0;12157.30
2005-05-16;3;0;12049.10
2005-05-16;5;0;11779.60
2005-05-16;7;0;14861.70
2005-05-16;9;0;17064.20
2005-05-16;11;0;17432.30
2005-05-16;13;0;17335.50
2005-05-16;15;0;16732.00
2005-05-16;17;0;16008.80
2005-05-16;19;0;15884.30
2005-05-16;21;0;17423.00
2005-05-16;23;0;15703.90
2005-05-17;1;0;13534.10
2005-05-17;3;0;13341.10
2005-05-17;5;0;13061.10
2005-05-17;7;0;15627.00
2005-05-17;9;0;17517.00
2005-05-17;11;0;17897.60
2005-05-17;13;0;17956.40
2005-05-17;15;0;17522.60
2005-05-17;17;0;16842.80
2005-05-17;19;0;16978.00
2005-05-17;21;0;17987.80
2005-05-17;23;0;15870.90
2005-05-18;1;0;13943.10
2005-05-18;3;0;14174.10
2005-05-18;5;0;13634.30
2005-05-18;7;0;15460.20
2005-05-18;9;0;17721.90
2005-05-18;11;0;17911.60
2005-05-18;13;0;18110.10
2005-05-18;15;0;17818.80
2005-05-18;17;0;17317.90
2005-05-18;19;0;17289.90
2005-05-18;21;0;18160.10
2005-05-18;23;0;16084.90
2005-05-19;1;0;14076.50
2005-05-19;3;0;14038.70
2005-05-19;5;0;13918.20
2005-05-19;7;0;16037.30
2005-05-19;9;0;17850.70
2005-05-19;11;0;17761.00
2005-05-19;13;0;17683.40
2005-05-19;15;0;17331.30
2005-05-19;17;0;16582.50
2005-05-19;19;0;16259.70
2005-05-19;21;0;17600.20
2005-05-19;23;0;16392.10
2005-05-20;1;0;13977.20
2005-05-20;3;0;13974.30
2005-05-20;5;0;13748.30
2005-05-20;7;0;15695.20
2005-05-20;9;0;17295.00
2005-05-20;11;0;17326.10
2005-05-20;13;0;17428.80
2005-05-20;15;0;17095.40
2005-05-20;17;0;16341.10
2005-05-20;19;0;15985.70
2005-05-20;21;0;17385.90
2005-05-20;23;0;16031.10
2005-05-21;1;0;13768.00
2005-05-21;3;0;13620.80
2005-05-21;5;0;13061.10
2005-05-21;7;0;13700.70
2005-05-21;9;0;15730.30
2005-05-21;11;0;16174.70
2005-05-21;13;0;16047.20
2005-05-21;15;0;15271.50
2005-05-21;17;0;14459.50
2005-05-21;19;0;14477.20
2005-05-21;21;0;15789.60
2005-05-21;23;0;14559.50
2005-05-22;1;0;12388.20
2005-05-22;3;0;12025.70
2005-05-22;5;0;11442.90
2005-05-22;7;0;11781.50
2005-05-22;9;0;12694.90
2005-05-22;11;0;13274.20
2005-05-22;13;0;13194.00
2005-05-22;15;0;12510.50
2005-05-22;17;0;12234.60
2005-05-22;19;0;12438.00
2005-05-22;21;0;13926.20
2005-05-22;23;0;13568.60
2005-05-23;1;0;11962.70
2005-05-23;3;0;11813.00
2005-05-23;5;0;11641.80
2005-05-23;7;0;14546.70
2005-05-23;9;0;16746.70
2005-05-23;11;0;16958.90
2005-05-23;13;0;17175.90
2005-05-23;15;0;16810.80
2005-05-23;17;0;16292.60
2005-05-23;19;0;15990.20
2005-05-23;21;0;17149.10
2005-05-23;23;0;15549.80
2005-05-24;1;0;13470.30
2005-05-24;3;0;13363.80
2005-05-24;5;0;13032.70
2005-05-24;7;0;15204.40
2005-05-24;9;0;16927.90
2005-05-24;11;0;17164.70
2005-05-24;13;0;17360.70
2005-05-24;15;0;17100.90
2005-05-24;17;0;16475.10
2005-05-24;19;0;16104.80
2005-05-24;21;0;16727.30
2005-05-24;23;0;15654.10
2005-05-25;1;0;13311.30
2005-05-25;3;0;13449.30
2005-05-25;5;0;13118.60
2005-05-25;7;0;15111.80
2005-05-25;9;0;16825.30
2005-05-25;11;0;17043.30
2005-05-25;13;0;17230.90
2005-05-25;15;0;16930.10
2005-05-25;17;0;16282.80
2005-05-25;19;0;15862.90
2005-05-25;21;0;16702.10
2005-05-25;23;0;15818.70
2005-05-26;1;0;13421.40
2005-05-26;3;0;13110.70
2005-05-26;5;0;11992.10
2005-05-26;7;0;11605.90
2005-05-26;9;0;12285.20
2005-05-26;11;0;12433.00
2005-05-26;13;0;12519.70
2005-05-26;15;0;12006.10
2005-05-26;17;0;11675.60
2005-05-26;19;0;11823.00
2005-05-26;21;0;12867.50
2005-05-26;23;0;13093.90
2005-05-27;1;0;12055.40
2005-05-27;3;0;12083.20
2005-05-27;5;0;11176.50
2005-05-27;7;0;12690.00
2005-05-27;9;0;15111.60
2005-05-27;11;0;15561.10
2005-05-27;13;0;15641.60
2005-05-27;15;0;15422.60
2005-05-27;17;0;14884.00
2005-05-27;19;0;14443.90
2005-05-27;21;0;15112.50
2005-05-27;23;0;14768.10
2005-05-28;1;0;12293.90
2005-05-28;3;0;12481.80
2005-05-28;5;0;12085.00
2005-05-28;7;0;12734.70
2005-05-28;9;0;14574.10
2005-05-28;11;0;14942.70
2005-05-28;13;0;14900.30
2005-05-28;15;0;14406.10
2005-05-28;17;0;13908.80
2005-05-28;19;0;13761.60
2005-05-28;21;0;14298.20
2005-05-28;23;0;14146.20
2005-05-29;1;0;12046.60
2005-05-29;3;0;11449.80
2005-05-29;5;0;11410.80
2005-05-29;7;0;11945.60
2005-05-29;9;0;12611.70
2005-05-29;11;0;13122.30
2005-05-29;13;0;13005.50
2005-05-29;15;0;12681.60
2005-05-29;17;0;12485.80
2005-05-29;19;0;12611.60
2005-05-29;21;0;13524.90
2005-05-29;23;0;13633.60
2005-05-30;1;0;12464.30
2005-05-30;3;0;12499.70
2005-05-30;5;0;12080.70
2005-05-30;7;0;14419.20
2005-05-30;9;0;16661.80
2005-05-30;11;0;17011.40
2005-05-30;13;0;17234.60
2005-05-30;15;0;16865.10
2005-05-30;17;0;16310.50
2005-05-30;19;0;15879.60
2005-05-30;21;0;16938.70
2005-05-30;23;0;15389.00
2005-05-31;1;0;13911.10
2005-05-31;3;0;13693.60
2005-05-31;5;0;13193.70
2005-05-31;7;0;14889.50
2005-05-31;9;0;16517.00
2005-05-31;11;0;17067.70
2005-05-31;13;0;16948.60
2005-05-31;15;0;16622.30
2005-05-31;17;0;15934.10
2005-05-31;19;0;15520.00
2005-05-31;21;0;16168.10
2005-05-31;23;0;15405.90
2005-06-01;1;0;13586.00
2005-06-01;3;0;13496.40
2005-06-01;5;0;13128.10
2005-06-01;7;0;14609.70
2005-06-01;9;0;16295.40
2005-06-01;11;0;16727.10
2005-06-01;13;0;16778.90
2005-06-01;15;0;16543.80
2005-06-01;17;0;15933.20
2005-06-01;19;0;15683.50
2005-06-01;21;0;16467.10
2005-06-01;23;0;15474.50
2005-06-02;1;0;13889.20
2005-06-02;3;0;13333.90
2005-06-02;5;0;13335.40
2005-06-02;7;0;14788.70
2005-06-02;9;0;16412.90
2005-06-02;11;0;16783.90
2005-06-02;13;0;16750.10
2005-06-02;15;0;16381.20
2005-06-02;17;0;15816.20
2005-06-02;19;0;15524.30
2005-06-02;21;0;16434.50
2005-06-02;23;0;15461.10
2005-06-03;1;0;13768.60
2005-06-03;3;0;13493.70
2005-06-03;5;0;13235.70
2005-06-03;7;0;14996.00
2005-06-03;9;0;16608.50
2005-06-03;11;0;17073.20
2005-06-03;13;0;16960.20
2005-06-03;15;0;16677.60
2005-06-03;17;0;16243.90
2005-06-03;19;0;15555.50
2005-06-03;21;0;16069.80
2005-06-03;23;0;15704.90
2005-06-04;1;0;13522.00
2005-06-04;3;0;12867.20
2005-06-04;5;0;12780.70
2005-06-04;7;0;13189.10
2005-06-04;9;0;14980.40
2005-06-04;11;0;15562.40
2005-06-04;13;0;15429.10
2005-06-04;15;0;14830.30
2005-06-04;17;0;14333.50
2005-06-04;19;0;14305.40
2005-06-04;21;0;14715.40
2005-06-04;23;0;13794.50
2005-06-05;1;0;11970.50
2005-06-05;3;0;11565.40
2005-06-05;5;0;11354.50
2005-06-05;7;0;11615.60
2005-06-05;9;0;12099.20
2005-06-05;11;0;12997.00
2005-06-05;13;0;13024.80
2005-06-05;15;0;12530.90
2005-06-05;17;0;12324.60
2005-06-05;19;0;12549.00
2005-06-05;21;0;13045.00
2005-06-05;23;0;13097.60
2005-06-06;1;0;12212.70
2005-06-06;3;0;11914.00
2005-06-06;5;0;11745.80
2005-06-06;7;0;14134.50
2005-06-06;9;0;16347.00
2005-06-06;11;0;16556.60
2005-06-06;13;0;16648.80
2005-06-06;15;0;16366.30
2005-06-06;17;0;15687.70
2005-06-06;19;0;15785.00
2005-06-06;21;0;16341.00
2005-06-06;23;0;14949.40
2005-06-07;1;0;13517.00
2005-06-07;3;0;13442.10
2005-06-07;5;0;13238.50
2005-06-07;7;0;14659.60
2005-06-07;9;0;16489.20
2005-06-07;11;0;16763.40
2005-06-07;13;0;16933.60
2005-06-07;15;0;16612.00
2005-06-07;17;0;15924.20
2005-06-07;19;0;15906.80
2005-06-07;21;0;16359.20
2005-06-07;23;0;15137.20
2005-06-08;1;0;13480.10
2005-06-08;3;0;13566.30
2005-06-08;5;0;13298.10
2005-06-08;7;0;15052.70
2005-06-08;9;0;17002.40
2005-06-08;11;0;17227.60
2005-06-08;13;0;17234.60
2005-06-08;15;0;16974.60
2005-06-08;17;0;16352.00
2005-06-08;19;0;15916.90
2005-06-08;21;0;16399.10
2005-06-08;23;0;15571.10
2005-06-09;1;0;13802.50
2005-06-09;3;0;13696.90
2005-06-09;5;0;13160.80
2005-06-09;7;0;15037.70
2005-06-09;9;0;16760.60
2005-06-09;11;0;16980.50
2005-06-09;13;0;16963.20
2005-06-09;15;0;16539.30
2005-06-09;17;0;16180.30
2005-06-09;19;0;15835.40
2005-06-09;21;0;15986.80
2005-06-09;23;0;15462.50
2005-06-10;1;0;13995.80
2005-06-10;3;0;13642.80
2005-06-10;5;0;13358.20
2005-06-10;7;0;15074.20
2005-06-10;9;0;16734.20
2005-06-10;11;0;17243.90
2005-06-10;13;0;17316.00
2005-06-10;15;0;16745.20
2005-06-10;17;0;16382.50
2005-06-10;19;0;16130.70
2005-06-10;21;0;16124.70
2005-06-10;23;0;15490.90
2005-06-11;1;0;13288.60
2005-06-11;3;0;13250.60
2005-06-11;5;0;12753.50
2005-06-11;7;0;13294.60
2005-06-11;9;0;14670.70
2005-06-11;11;0;15632.90
2005-06-11;13;0;15590.20
2005-06-11;15;0;14819.30
2005-06-11;17;0;14312.50
2005-06-11;19;0;14128.40
2005-06-11;21;0;14326.40
2005-06-11;23;0;14392.20
2005-06-12;1;0;12004.40
2005-06-12;3;0;11432.50
2005-06-12;5;0;11346.60
2005-06-12;7;0;11831.60
2005-06-12;9;0;12224.30
2005-06-12;11;0;13051.70
2005-06-12;13;0;13168.50
2005-06-12;15;0;12536.40
2005-06-12;17;0;12207.10
2005-06-12;19;0;12490.10
2005-06-12;21;0;13368.90
2005-06-12;23;0;13306.70
2005-06-13;1;0;12180.90
2005-06-13;3;0;12220.80
2005-06-13;5;0;11897.60
2005-06-13;7;0;14246.80
2005-06-13;9;0;16390.80
2005-06-13;11;0;16627.80
2005-06-13;13;0;16668.50
2005-06-13;15;0;16401.50
2005-06-13;17;0;15701.40
2005-06-13;19;0;15564.40
2005-06-13;21;0;15918.20
2005-06-13;23;0;15242.70
2005-06-14;1;0;13575.10
2005-06-14;3;0;13337.10
2005-06-14;5;0;12828.00
2005-06-14;7;0;14733.70
2005-06-14;9;0;16551.60
2005-06-14;11;0;16923.20
2005-06-14;13;0;16932.90
2005-06-14;15;0;16679.30
2005-06-14;17;0;15990.60
2005-06-14;19;0;15725.00
2005-06-14;21;0;16210.40
2005-06-14;23;0;15455.50
2005-06-15;1;0;13734.60
2005-06-15;3;0;13635.80
2005-06-15;5;0;13194.10
2005-06-15;7;0;15081.10
2005-06-15;9;0;16814.80
2005-06-15;11;0;17225.20
2005-06-15;13;0;17275.20
2005-06-15;15;0;17126.50
2005-06-15;17;0;16496.30
2005-06-15;19;0;16073.70
2005-06-15;21;0;16392.80
2005-06-15;23;0;15755.00
2005-06-16;1;0;14430.00
2005-06-16;3;0;13665.20
2005-06-16;5;0;13338.70
2005-06-16;7;0;15096.30
2005-06-16;9;0;16925.00
2005-06-16;11;0;17070.20
2005-06-16;13;0;17467.90
2005-06-16;15;0;17019.40
2005-06-16;17;0;16496.00
2005-06-16;19;0;16030.60
2005-06-16;21;0;16312.60
2005-06-16;23;0;15712.30
2005-06-17;1;0;13635.20
2005-06-17;3;0;13694.70
2005-06-17;5;0;13256.10
2005-06-17;7;0;15061.30
2005-06-17;9;0;16808.10
2005-06-17;11;0;17187.20
2005-06-17;13;0;17391.70
2005-06-17;15;0;17016.70
2005-06-17;17;0;16464.00
2005-06-17;19;0;16128.00
2005-06-17;21;0;16355.10
2005-06-17;23;0;15419.20
2005-06-18;1;0;13686.00
2005-06-18;3;0;13242.60
2005-06-18;5;0;12758.30
2005-06-18;7;0;13240.10
2005-06-18;9;0;14580.70
2005-06-18;11;0;15354.90
2005-06-18;13;0;15227.80
2005-06-18;15;0;14724.10
2005-06-18;17;0;14006.60
2005-06-18;19;0;13831.50
2005-06-18;21;0;14192.90
2005-06-18;23;0;14028.30
2005-06-19;1;0;11993.10
2005-06-19;3;0;11333.40
2005-06-19;5;0;11194.70
2005-06-19;7;0;11473.60
2005-06-19;9;0;12104.40
2005-06-19;11;0;13053.30
2005-06-19;13;0;12790.10
2005-06-19;15;0;12438.20
2005-06-19;17;0;11971.40
2005-06-19;19;0;12378.60
2005-06-19;21;0;12853.00
2005-06-19;23;0;13388.30
2005-06-20;1;0;11641.20
2005-06-20;3;0;11582.60
2005-06-20;5;0;11187.70
2005-06-20;7;0;14039.00
2005-06-20;9;0;16194.10
2005-06-20;11;0;16668.20
2005-06-20;13;0;16810.00
2005-06-20;15;0;16451.10
2005-06-20;17;0;15807.20
2005-06-20;19;0;15548.90
2005-06-20;21;0;15678.20
2005-06-20;23;0;15525.70
2005-06-21;1;0;13440.60
2005-06-21;3;0;13366.50
2005-06-21;5;0;12814.70
2005-06-21;7;0;14782.50
2005-06-21;9;0;16639.30
2005-06-21;11;0;16846.70
2005-06-21;13;0;17093.70
2005-06-21;15;0;16710.70
2005-06-21;17;0;16158.50
2005-06-21;19;0;15755.50
2005-06-21;21;0;16067.00
2005-06-21;23;0;15542.40
2005-06-22;1;0;13528.40
2005-06-22;3;0;13461.90
2005-06-22;5;0;12779.60
2005-06-22;7;0;14961.40
2005-06-22;9;0;16593.20
2005-06-22;11;0;17088.40
2005-06-22;13;0;17257.00
2005-06-22;15;0;16741.70
2005-06-22;17;0;16265.90
2005-06-22;19;0;15828.40
2005-06-22;21;0;15836.10
2005-06-22;23;0;15593.10
2005-06-23;1;0;13515.00
2005-06-23;3;0;13255.10
2005-06-23;5;0;12791.70
2005-06-23;7;0;14695.60
2005-06-23;9;0;16565.30
2005-06-23;11;0;17095.70
2005-06-23;13;0;17069.20
2005-06-23;15;0;16840.70
2005-06-23;17;0;16279.30
2005-06-23;19;0;15782.00
2005-06-23;21;0;15815.60
2005-06-23;23;0;15974.10
2005-06-24;1;0;14303.80
2005-06-24;3;0;13743.50
2005-06-24;5;0;12810.70
2005-06-24;7;0;14883.00
2005-06-24;9;0;16415.30
2005-06-24;11;0;16900.40
2005-06-24;13;0;17163.40
2005-06-24;15;0;16643.70
2005-06-24;17;0;16222.20
2005-06-24;19;0;15580.40
2005-06-24;21;0;15750.80
2005-06-24;23;0;15774.10
2005-06-25;1;0;13793.90
2005-06-25;3;0;13268.70
2005-06-25;5;0;12376.80
2005-06-25;7;0;13072.50
2005-06-25;9;0;14807.30
2005-06-25;11;0;15587.00
2005-06-25;13;0;15366.00
2005-06-25;15;0;14702.40
2005-06-25;17;0;14214.50
2005-06-25;19;0;14151.90
2005-06-25;21;0;14391.40
2005-06-25;23;0;14164.40
2005-06-26;1;0;12188.00
2005-06-26;3;0;11645.00
2005-06-26;5;0;11177.00
2005-06-26;7;0;11401.50
2005-06-26;9;0;12082.30
2005-06-26;11;0;13034.00
2005-06-26;13;0;12990.00
2005-06-26;15;0;12565.30
2005-06-26;17;0;12236.20
2005-06-26;19;0;12316.10
2005-06-26;21;0;12698.00
2005-06-26;23;0;13494.60
2005-06-27;1;0;12007.50
2005-06-27;3;0;11743.40
2005-06-27;5;0;11223.00
2005-06-27;7;0;13766.50
2005-06-27;9;0;16045.80
2005-06-27;11;0;16679.20
2005-06-27;13;0;16821.50
2005-06-27;15;0;16409.30
2005-06-27;17;0;15725.50
2005-06-27;19;0;15341.20
2005-06-27;21;0;15466.50
2005-06-27;23;0;15380.70
2005-06-28;1;0;13363.60
2005-06-28;3;0;12865.80
2005-06-28;5;0;12590.10
2005-06-28;7;0;14278.80
2005-06-28;9;0;16316.50
2005-06-28;11;0;16941.10
2005-06-28;13;0;17106.70
2005-06-28;15;0;16536.10
2005-06-28;17;0;15990.30
2005-06-28;19;0;15544.40
2005-06-28;21;0;15470.80
2005-06-28;23;0;15518.10
2005-06-29;1;0;13485.40
2005-06-29;3;0;13159.60
2005-06-29;5;0;12486.10
2005-06-29;7;0;14403.10
2005-06-29;9;0;16248.80
2005-06-29;11;0;16854.00
2005-06-29;13;0;16886.80
2005-06-29;15;0;16613.70
2005-06-29;17;0;15883.50
2005-06-29;19;0;15543.00
2005-06-29;21;0;15477.50
2005-06-29;23;0;15411.70
2005-06-30;1;0;13383.70
2005-06-30;3;0;13390.50
2005-06-30;5;0;12837.40
2005-06-30;7;0;14301.80
2005-06-30;9;0;16154.10
2005-06-30;11;0;16806.20
2005-06-30;13;0;16898.60
2005-06-30;15;0;16395.50
2005-06-30;17;0;15815.30
2005-06-30;19;0;15395.70
2005-06-30;21;0;15620.40
2005-06-30;23;0;15478.60
